split,file_name,primary_class,object_count
train,00013909.jpg,pickup_truck,3
train,00010317.jpg,pickup_truck,1
train,00044120.jpg,car,18
train,00067236.jpg,car,5
train,00110008.jpg,car,6
train,00052459.jpg,car,2
train,00027571.jpg,car,1
train,00000405.jpg,single_unit_truck,1
train,00104167.jpg,pickup_truck,4
train,00084036.jpg,car,6
train,00083864.jpg,car,2
train,00081762.jpg,articulated_truck,1
train,00032271.jpg,car,3
train,00007797.jpg,car,3
train,00040122.jpg,car,5
train,00034531.jpg,car,3
train,00020512.jpg,pickup_truck,1
train,00070266.jpg,articulated_truck,1
train,00075668.jpg,car,4
train,00098321.jpg,motorized_vehicle,4
train,00021690.jpg,car,4
train,00101058.jpg,car,2
train,00010437.jpg,car,4
train,00034176.jpg,car,3
train,00106252.jpg,pickup_truck,1
train,00002688.jpg,car,5
train,00025026.jpg,car,1
train,00098043.jpg,car,3
train,00050495.jpg,car,1
train,00056977.jpg,car,3
train,00023316.jpg,car,1
train,00099612.jpg,pickup_truck,5
train,00020176.jpg,car,3
train,00015675.jpg,car,1
train,00008286.jpg,car,4
train,00051221.jpg,car,1
train,00035386.jpg,car,4
train,00013856.jpg,car,2
train,00105028.jpg,motorized_vehicle,6
train,00020925.jpg,car,4
train,00093095.jpg,car,4
train,00017396.jpg,car,6
train,00023298.jpg,pickup_truck,1
train,00026556.jpg,car,4
train,00000714.jpg,pickup_truck,3
train,00045803.jpg,car,1
train,00040652.jpg,pickup_truck,1
train,00018473.jpg,car,6
train,00066647.jpg,bus,1
train,00105770.jpg,car,2
train,00084941.jpg,car,1
train,00098645.jpg,car,1
train,00091793.jpg,car,4
train,00063631.jpg,car,2
train,00070566.jpg,car,1
train,00048886.jpg,car,2
train,00084651.jpg,car,4
train,00050912.jpg,car,3
train,00052583.jpg,work_van,2
train,00058517.jpg,car,1
train,00101723.jpg,pedestrian,3
train,00066590.jpg,car,1
train,00025857.jpg,articulated_truck,1
train,00049895.jpg,car,1
train,00027763.jpg,car,7
train,00076611.jpg,car,3
train,00036144.jpg,car,1
train,00004300.jpg,car,1
train,00063359.jpg,motorcycle,2
train,00072451.jpg,car,1
train,00063087.jpg,car,14
train,00061358.jpg,car,2
train,00104057.jpg,car,3
train,00081537.jpg,car,1
train,00029990.jpg,car,5
train,00008708.jpg,car,2
train,00054070.jpg,car,1
train,00060445.jpg,motorcycle,2
train,00068613.jpg,car,6
train,00056944.jpg,car,5
train,00089188.jpg,non_motorized_vehicle,2
train,00042498.jpg,car,2
train,00021990.jpg,car,4
train,00058589.jpg,pickup_truck,3
train,00092799.jpg,pickup_truck,3
train,00032645.jpg,pickup_truck,1
train,00027154.jpg,car,4
train,00064020.jpg,car,3
train,00038589.jpg,car,3
train,00048742.jpg,car,4
train,00076427.jpg,motorized_vehicle,4
train,00026294.jpg,articulated_truck,2
train,00093514.jpg,car,6
train,00058308.jpg,car,19
train,00025489.jpg,motorized_vehicle,1
train,00067571.jpg,car,5
train,00047278.jpg,car,11
train,00077965.jpg,bus,1
train,00069918.jpg,car,1
train,00053602.jpg,car,16
train,00072610.jpg,car,2
train,00059221.jpg,car,1
train,00015670.jpg,pickup_truck,1
train,00047254.jpg,car,2
train,00073937.jpg,car,8
train,00052643.jpg,car,7
train,00020154.jpg,car,4
train,00069037.jpg,pickup_truck,2
train,00026218.jpg,articulated_truck,1
train,00055099.jpg,car,2
train,00107640.jpg,car,2
train,00060441.jpg,car,2
train,00098707.jpg,work_van,1
train,00037455.jpg,car,1
train,00041411.jpg,pickup_truck,1
train,00067850.jpg,bus,1
train,00011949.jpg,car,2
train,00102757.jpg,motorized_vehicle,9
train,00087889.jpg,car,9
train,00036218.jpg,car,1
train,00105955.jpg,car,2
train,00018186.jpg,car,2
train,00057239.jpg,pickup_truck,2
train,00058324.jpg,car,6
train,00058793.jpg,car,2
train,00037336.jpg,car,6
train,00085219.jpg,car,1
train,00000350.jpg,car,2
train,00100746.jpg,car,6
train,00054139.jpg,car,8
train,00092033.jpg,car,3
train,00068595.jpg,car,3
train,00057903.jpg,car,3
train,00049471.jpg,car,6
train,00055261.jpg,car,3
train,00078753.jpg,car,3
train,00001499.jpg,bus,1
train,00028440.jpg,car,4
train,00080686.jpg,pickup_truck,1
train,00075227.jpg,car,4
train,00063136.jpg,pickup_truck,6
train,00069574.jpg,car,3
train,00107448.jpg,car,5
train,00021914.jpg,pickup_truck,1
train,00070048.jpg,pickup_truck,3
train,00075426.jpg,car,4
train,00019084.jpg,bus,4
train,00089974.jpg,car,4
train,00061240.jpg,car,1
train,00060050.jpg,bicycle,1
train,00099863.jpg,car,3
train,00065198.jpg,car,5
train,00044781.jpg,car,1
train,00067731.jpg,car,4
train,00040550.jpg,car,8
train,00057798.jpg,car,21
train,00055547.jpg,motorized_vehicle,3
train,00070002.jpg,pickup_truck,1
train,00034930.jpg,car,1
train,00055670.jpg,car,1
train,00107854.jpg,pickup_truck,2
train,00002918.jpg,car,2
train,00053857.jpg,car,5
train,00040796.jpg,car,1
train,00027047.jpg,car,2
train,00040567.jpg,car,2
train,00106395.jpg,pickup_truck,1
train,00103049.jpg,car,1
train,00071766.jpg,car,16
train,00061637.jpg,bus,1
train,00001390.jpg,car,2
train,00034535.jpg,car,3
train,00071406.jpg,pickup_truck,1
train,00088967.jpg,car,9
train,00001719.jpg,motorized_vehicle,3
train,00075297.jpg,car,13
train,00023630.jpg,articulated_truck,1
train,00106594.jpg,car,4
train,00001111.jpg,car,1
train,00040211.jpg,car,21
train,00046423.jpg,car,5
train,00100047.jpg,car,1
train,00034671.jpg,pickup_truck,7
train,00025614.jpg,car,1
train,00015935.jpg,pickup_truck,1
train,00010446.jpg,car,7
train,00008027.jpg,car,1
train,00059450.jpg,motorized_vehicle,3
train,00029991.jpg,pickup_truck,3
train,00066005.jpg,work_van,2
train,00109588.jpg,car,1
train,00056182.jpg,car,2
train,00001599.jpg,car,5
train,00076294.jpg,car,19
train,00065316.jpg,car,2
train,00062689.jpg,car,3
train,00022630.jpg,car,4
train,00013328.jpg,pickup_truck,2
train,00063602.jpg,motorized_vehicle,1
train,00045436.jpg,car,3
train,00023293.jpg,car,7
train,00073405.jpg,car,1
train,00105397.jpg,car,3
train,00083385.jpg,car,1
train,00071019.jpg,car,1
train,00012228.jpg,car,10
train,00103758.jpg,pedestrian,4
train,00093246.jpg,car,1
train,00017051.jpg,car,3
train,00009349.jpg,car,2
train,00068237.jpg,pickup_truck,2
train,00060999.jpg,car,1
train,00099662.jpg,car,1
train,00037313.jpg,car,2
train,00071790.jpg,pickup_truck,1
train,00015274.jpg,car,2
train,00064481.jpg,car,2
train,00011414.jpg,car,1
train,00050405.jpg,car,3
train,00009556.jpg,car,7
train,00046304.jpg,car,1
train,00063837.jpg,car,2
train,00001977.jpg,car,1
train,00065879.jpg,car,1
train,00090302.jpg,car,3
train,00077358.jpg,car,5
train,00066806.jpg,motorized_vehicle,7
train,00096167.jpg,car,4
train,00063425.jpg,car,2
train,00070693.jpg,motorized_vehicle,2
train,00063600.jpg,bus,1
train,00022234.jpg,car,3
train,00050831.jpg,pickup_truck,1
train,00036212.jpg,car,3
train,00028024.jpg,car,2
train,00107566.jpg,car,1
train,00091632.jpg,car,12
train,00030505.jpg,car,21
train,00080690.jpg,car,2
train,00097111.jpg,motorcycle,3
train,00042005.jpg,car,2
train,00061764.jpg,motorized_vehicle,1
train,00091693.jpg,car,2
train,00079177.jpg,car,31
train,00047261.jpg,car,2
train,00104350.jpg,car,1
train,00057842.jpg,car,3
train,00101713.jpg,car,7
train,00003850.jpg,car,4
train,00005089.jpg,car,1
train,00064991.jpg,car,1
train,00093202.jpg,motorized_vehicle,1
train,00020863.jpg,car,3
train,00074092.jpg,car,5
train,00082475.jpg,car,12
train,00081699.jpg,car,1
train,00107118.jpg,car,7
train,00075066.jpg,car,4
train,00041606.jpg,pickup_truck,1
train,00106650.jpg,car,1
train,00034153.jpg,motorcycle,2
train,00004598.jpg,car,2
train,00060511.jpg,motorized_vehicle,2
train,00110154.jpg,car,2
train,00039278.jpg,motorized_vehicle,5
train,00035430.jpg,car,2
train,00083713.jpg,car,4
train,00027016.jpg,car,4
train,00038688.jpg,car,1
train,00004402.jpg,bus,2
train,00089332.jpg,car,5
train,00041511.jpg,motorized_vehicle,2
train,00035506.jpg,car,3
train,00095061.jpg,articulated_truck,1
train,00062857.jpg,pickup_truck,3
train,00062706.jpg,car,1
train,00006806.jpg,car,3
train,00023972.jpg,car,6
train,00092225.jpg,car,4
train,00033051.jpg,car,2
train,00053985.jpg,car,3
train,00029143.jpg,car,5
train,00014872.jpg,motorized_vehicle,2
train,00098416.jpg,car,1
train,00080573.jpg,motorized_vehicle,2
train,00095718.jpg,car,4
train,00058269.jpg,pickup_truck,5
train,00101320.jpg,car,4
train,00006731.jpg,car,1
train,00072315.jpg,motorized_vehicle,1
train,00103882.jpg,pickup_truck,1
train,00065690.jpg,car,16
train,00095548.jpg,articulated_truck,2
train,00094687.jpg,car,1
train,00022508.jpg,bus,2
train,00009949.jpg,pickup_truck,1
train,00043914.jpg,car,5
train,00045295.jpg,pickup_truck,9
train,00056852.jpg,motorized_vehicle,4
train,00066667.jpg,motorized_vehicle,2
train,00020427.jpg,car,5
train,00024795.jpg,car,2
train,00047713.jpg,pickup_truck,10
train,00023908.jpg,car,1
train,00011013.jpg,car,2
train,00001544.jpg,car,16
train,00044598.jpg,motorized_vehicle,3
train,00096670.jpg,single_unit_truck,4
train,00083392.jpg,car,3
train,00011164.jpg,bus,1
train,00081457.jpg,car,1
train,00042385.jpg,work_van,2
train,00005782.jpg,car,1
train,00076330.jpg,pickup_truck,2
train,00003482.jpg,car,6
train,00046306.jpg,car,1
train,00012163.jpg,car,2
train,00031663.jpg,car,1
train,00086491.jpg,car,2
train,00020693.jpg,car,13
train,00105396.jpg,car,6
train,00013315.jpg,car,2
train,00099254.jpg,car,1
train,00101215.jpg,bus,1
train,00059970.jpg,motorized_vehicle,1
train,00017549.jpg,car,8
train,00051864.jpg,car,1
train,00012435.jpg,car,1
train,00021674.jpg,car,3
train,00001070.jpg,bicycle,1
train,00094090.jpg,car,4
train,00107270.jpg,car,2
train,00015993.jpg,bus,1
train,00013692.jpg,motorized_vehicle,3
train,00014435.jpg,car,2
train,00046006.jpg,car,2
train,00091191.jpg,car,9
train,00015860.jpg,bus,1
train,00016973.jpg,bus,3
train,00024297.jpg,car,9
train,00109296.jpg,car,5
train,00009330.jpg,car,3
train,00065738.jpg,car,2
train,00037207.jpg,pickup_truck,1
train,00006439.jpg,car,5
train,00080858.jpg,motorized_vehicle,3
train,00040089.jpg,car,1
train,00076668.jpg,car,2
train,00034847.jpg,car,2
train,00037715.jpg,car,2
train,00058322.jpg,pickup_truck,5
train,00018784.jpg,pickup_truck,5
train,00080271.jpg,bus,2
train,00033464.jpg,car,2
train,00075433.jpg,pickup_truck,5
train,00059814.jpg,bus,3
train,00090833.jpg,pickup_truck,2
train,00062033.jpg,car,3
train,00005623.jpg,car,21
train,00082641.jpg,pickup_truck,1
train,00061457.jpg,car,2
train,00059185.jpg,work_van,2
train,00005771.jpg,car,6
train,00085517.jpg,car,4
train,00073366.jpg,car,4
train,00085206.jpg,articulated_truck,1
train,00098628.jpg,car,4
train,00027608.jpg,car,2
train,00035041.jpg,pickup_truck,6
train,00036856.jpg,car,1
train,00057313.jpg,car,8
train,00043261.jpg,car,2
train,00004613.jpg,pickup_truck,1
train,00095361.jpg,car,3
train,00024671.jpg,car,2
train,00052559.jpg,car,3
train,00037688.jpg,car,3
train,00001114.jpg,motorized_vehicle,2
train,00020709.jpg,pickup_truck,6
train,00009033.jpg,pickup_truck,2
train,00003184.jpg,car,1
train,00032350.jpg,car,3
train,00030734.jpg,car,5
train,00066632.jpg,pickup_truck,1
train,00056234.jpg,car,4
train,00004642.jpg,pickup_truck,1
train,00015055.jpg,car,3
train,00083401.jpg,car,8
train,00027002.jpg,car,5
train,00095041.jpg,car,2
train,00053466.jpg,pickup_truck,1
train,00026732.jpg,motorized_vehicle,4
train,00013747.jpg,car,2
train,00099059.jpg,car,15
train,00032425.jpg,car,2
train,00044630.jpg,car,3
train,00079945.jpg,work_van,2
train,00087063.jpg,car,4
train,00046262.jpg,motorized_vehicle,2
train,00094857.jpg,car,2
train,00065305.jpg,car,3
train,00012004.jpg,car,7
train,00062297.jpg,car,2
train,00100776.jpg,car,4
train,00062875.jpg,car,7
train,00038718.jpg,pickup_truck,5
train,00068777.jpg,motorized_vehicle,1
train,00061660.jpg,motorized_vehicle,1
train,00102769.jpg,car,5
train,00039007.jpg,motorized_vehicle,9
train,00098465.jpg,pedestrian,9
train,00029979.jpg,car,2
train,00030786.jpg,car,1
train,00046573.jpg,motorized_vehicle,1
train,00017581.jpg,car,2
train,00062384.jpg,bicycle,3
train,00067655.jpg,car,3
train,00076877.jpg,car,4
train,00066475.jpg,car,3
train,00047694.jpg,car,2
train,00050706.jpg,car,1
train,00027549.jpg,motorized_vehicle,4
train,00027040.jpg,car,9
train,00047794.jpg,motorized_vehicle,3
train,00064450.jpg,car,2
train,00085801.jpg,car,5
train,00002800.jpg,bus,1
train,00021756.jpg,car,4
train,00085802.jpg,car,6
train,00087468.jpg,car,5
train,00058745.jpg,car,3
train,00087986.jpg,car,6
train,00018444.jpg,car,1
train,00049567.jpg,car,2
train,00104758.jpg,car,4
train,00084678.jpg,car,6
train,00082450.jpg,car,8
train,00053716.jpg,car,5
train,00057029.jpg,motorized_vehicle,2
train,00008495.jpg,motorcycle,1
train,00077740.jpg,car,5
train,00009029.jpg,car,4
train,00026747.jpg,car,6
train,00016514.jpg,car,8
train,00036520.jpg,car,18
train,00033124.jpg,pickup_truck,1
train,00105267.jpg,car,1
train,00058496.jpg,car,2
train,00037226.jpg,pickup_truck,1
train,00060827.jpg,motorized_vehicle,1
train,00049369.jpg,car,3
train,00081474.jpg,work_van,1
train,00102323.jpg,car,3
train,00093004.jpg,car,5
train,00022296.jpg,pickup_truck,2
train,00044979.jpg,car,2
train,00037891.jpg,pickup_truck,1
train,00005828.jpg,car,2
train,00094736.jpg,car,2
train,00009925.jpg,car,1
train,00073559.jpg,car,6
train,00039387.jpg,car,5
train,00075978.jpg,car,5
train,00032137.jpg,car,5
train,00036410.jpg,single_unit_truck,1
train,00026841.jpg,pickup_truck,1
train,00078652.jpg,car,1
train,00084031.jpg,car,1
train,00005896.jpg,pickup_truck,1
train,00063885.jpg,car,3
train,00070044.jpg,car,2
train,00033112.jpg,car,2
train,00087442.jpg,car,2
train,00014393.jpg,car,1
train,00045954.jpg,car,2
train,00045943.jpg,car,6
train,00004565.jpg,car,18
train,00029474.jpg,car,2
train,00082848.jpg,car,1
train,00037685.jpg,car,1
train,00021853.jpg,car,2
train,00042546.jpg,pickup_truck,3
train,00098719.jpg,work_van,1
train,00030073.jpg,pickup_truck,2
train,00059427.jpg,car,3
train,00052655.jpg,car,2
train,00066050.jpg,pickup_truck,3
train,00039925.jpg,car,2
train,00085922.jpg,bus,9
train,00064110.jpg,car,3
train,00059808.jpg,bus,1
train,00068326.jpg,pickup_truck,1
train,00013126.jpg,pickup_truck,1
train,00101906.jpg,car,12
train,00000363.jpg,car,8
train,00044604.jpg,work_van,3
train,00032561.jpg,pickup_truck,3
train,00048655.jpg,pickup_truck,3
train,00022072.jpg,car,3
train,00032195.jpg,car,3
train,00090718.jpg,bus,1
train,00003013.jpg,car,1
train,00108496.jpg,car,9
train,00058710.jpg,car,1
train,00030399.jpg,pickup_truck,2
train,00073905.jpg,car,2
train,00014940.jpg,car,1
train,00042876.jpg,car,3
train,00014525.jpg,car,4
train,00080476.jpg,car,3
train,00037330.jpg,car,1
train,00033688.jpg,car,5
train,00019134.jpg,articulated_truck,1
train,00043978.jpg,pedestrian,6
train,00086423.jpg,car,1
train,00043033.jpg,car,3
train,00018969.jpg,car,9
train,00016824.jpg,car,2
train,00041155.jpg,articulated_truck,1
train,00032196.jpg,car,2
train,00000053.jpg,motorized_vehicle,3
train,00003295.jpg,car,1
train,00055715.jpg,car,4
train,00019761.jpg,car,1
train,00000814.jpg,car,5
train,00028431.jpg,car,7
train,00041549.jpg,pickup_truck,3
train,00107847.jpg,car,3
train,00060881.jpg,car,1
train,00076441.jpg,car,8
train,00085798.jpg,bus,1
train,00077651.jpg,car,3
train,00069166.jpg,car,2
train,00061082.jpg,car,1
train,00007059.jpg,car,5
train,00104942.jpg,car,2
train,00099463.jpg,car,1
train,00051471.jpg,car,6
train,00005914.jpg,car,6
train,00007192.jpg,car,1
train,00073256.jpg,pickup_truck,9
train,00094182.jpg,car,1
train,00070840.jpg,car,2
train,00031537.jpg,car,1
train,00020727.jpg,pickup_truck,7
train,00059454.jpg,pickup_truck,4
train,00036344.jpg,car,8
train,00038954.jpg,car,4
train,00096544.jpg,car,1
train,00105593.jpg,car,1
train,00001940.jpg,car,3
train,00033174.jpg,car,5
train,00011535.jpg,motorized_vehicle,2
train,00101304.jpg,car,2
train,00043450.jpg,car,2
train,00024042.jpg,car,8
train,00072195.jpg,car,1
train,00105692.jpg,car,2
train,00106527.jpg,car,11
train,00086134.jpg,car,3
train,00003649.jpg,car,6
train,00047576.jpg,car,4
train,00040283.jpg,car,6
train,00033665.jpg,work_van,2
train,00010825.jpg,car,4
train,00051848.jpg,pickup_truck,2
train,00087853.jpg,car,1
train,00078023.jpg,car,2
train,00021151.jpg,car,6
train,00051869.jpg,car,1
train,00087289.jpg,car,1
train,00086334.jpg,car,1
train,00069507.jpg,car,1
train,00055629.jpg,car,4
train,00006912.jpg,car,5
train,00088868.jpg,car,9
train,00056913.jpg,articulated_truck,2
train,00098869.jpg,car,7
train,00035266.jpg,car,1
train,00105812.jpg,car,11
train,00031618.jpg,car,5
train,00084176.jpg,car,1
train,00043184.jpg,car,1
train,00064225.jpg,car,1
train,00037425.jpg,pickup_truck,6
train,00062940.jpg,car,3
train,00096022.jpg,bus,1
train,00023459.jpg,pickup_truck,3
train,00063670.jpg,car,3
train,00074965.jpg,pickup_truck,2
train,00072683.jpg,car,1
train,00063127.jpg,car,3
train,00088449.jpg,motorized_vehicle,2
train,00076657.jpg,car,3
train,00038433.jpg,car,1
train,00075974.jpg,car,4
train,00025588.jpg,car,1
train,00099062.jpg,car,6
train,00035457.jpg,work_van,3
train,00080120.jpg,car,2
train,00058091.jpg,car,3
train,00035968.jpg,pickup_truck,1
train,00023277.jpg,car,1
train,00006040.jpg,articulated_truck,2
train,00093663.jpg,pickup_truck,2
train,00032476.jpg,car,1
train,00081818.jpg,car,1
train,00015429.jpg,car,2
train,00048101.jpg,car,3
train,00011956.jpg,car,1
train,00008146.jpg,pickup_truck,1
train,00019265.jpg,pickup_truck,7
train,00003962.jpg,car,5
train,00063038.jpg,car,1
train,00046754.jpg,car,1
train,00038040.jpg,car,3
train,00016065.jpg,car,10
train,00107196.jpg,motorized_vehicle,2
train,00011096.jpg,car,2
train,00012531.jpg,pickup_truck,5
train,00065151.jpg,car,2
train,00100399.jpg,car,2
train,00017557.jpg,car,3
train,00021113.jpg,pickup_truck,2
train,00011667.jpg,car,3
train,00032850.jpg,pickup_truck,5
train,00039468.jpg,car,3
train,00036279.jpg,car,1
train,00104649.jpg,articulated_truck,1
train,00075064.jpg,car,1
train,00022861.jpg,car,4
train,00023502.jpg,car,2
train,00052796.jpg,car,2
train,00091635.jpg,car,5
train,00064715.jpg,car,3
train,00098299.jpg,pickup_truck,6
train,00042377.jpg,car,4
train,00042719.jpg,articulated_truck,3
train,00097816.jpg,motorized_vehicle,3
train,00047862.jpg,bus,2
train,00110440.jpg,car,3
train,00044485.jpg,articulated_truck,1
train,00076199.jpg,car,2
train,00011749.jpg,car,4
train,00016332.jpg,articulated_truck,2
train,00064982.jpg,car,2
train,00041170.jpg,car,4
train,00071032.jpg,car,3
train,00045105.jpg,car,4
train,00007021.jpg,pickup_truck,1
train,00046833.jpg,car,1
train,00077942.jpg,car,1
train,00076863.jpg,pickup_truck,6
train,00062939.jpg,car,3
train,00000165.jpg,non_motorized_vehicle,2
train,00004736.jpg,car,2
train,00051527.jpg,car,2
train,00002995.jpg,car,2
train,00066091.jpg,car,4
train,00004354.jpg,car,1
train,00058874.jpg,car,3
train,00094608.jpg,pedestrian,3
train,00028570.jpg,car,2
train,00005154.jpg,car,13
train,00077440.jpg,car,5
train,00105361.jpg,car,1
train,00060826.jpg,car,1
train,00089299.jpg,car,4
train,00062532.jpg,car,6
train,00039298.jpg,motorized_vehicle,8
train,00040378.jpg,pickup_truck,1
train,00034905.jpg,motorized_vehicle,2
train,00002603.jpg,car,1
train,00073161.jpg,car,1
train,00014461.jpg,car,2
train,00085659.jpg,car,2
train,00048580.jpg,pickup_truck,1
train,00065667.jpg,pickup_truck,7
train,00016612.jpg,car,1
train,00093224.jpg,car,1
train,00102551.jpg,car,4
train,00019015.jpg,bus,2
train,00014105.jpg,car,1
train,00088805.jpg,pedestrian,3
train,00096698.jpg,car,4
train,00052077.jpg,motorized_vehicle,3
train,00090681.jpg,car,4
train,00051684.jpg,car,2
train,00014865.jpg,car,1
train,00016583.jpg,car,2
train,00037527.jpg,car,5
train,00040155.jpg,bus,1
train,00080914.jpg,pickup_truck,1
train,00086638.jpg,car,2
train,00090429.jpg,car,4
train,00103553.jpg,car,5
train,00022765.jpg,car,3
train,00106958.jpg,pickup_truck,2
train,00109693.jpg,car,3
train,00082806.jpg,car,5
train,00095355.jpg,car,1
train,00059952.jpg,car,1
train,00107032.jpg,car,1
train,00019909.jpg,pickup_truck,3
train,00028801.jpg,car,6
train,00003725.jpg,pickup_truck,3
train,00057376.jpg,car,1
train,00087700.jpg,car,2
train,00101903.jpg,car,5
train,00054283.jpg,bus,1
train,00094974.jpg,car,4
train,00097801.jpg,car,5
train,00063385.jpg,pickup_truck,2
train,00051671.jpg,pickup_truck,5
train,00047896.jpg,car,8
train,00050156.jpg,car,13
